Token,Coefficient
valido,0.0
validées,0.0
valine,0.0
valis,0.0
valitrade,0.0
valium,0.0
valjoux,0.0
valkeakoski,0.0
valkenburg,0.0
valkiria,0.0
vall,-0.01
vallade,0.0
valladolid,0.0
vallarta,0.0
vallartala,0.0
vallartareynosala,0.0
vallat,0.0
valldoreix,0.0
valldoreixsweden,0.0
valle,0.0
vallehermoso,0.0
vallejo,0.0
vallenbaekvejn,0.0
vallendar,0.0
vallensbaek,0.0
vallerie,0.0
valles,0.0
vallet,0.0
valletta,0.0
valley,-0.01
valli,0.0
vallon,0.0
vallorbe,0.0
vallorcine,0.0
vallourec,0.0
valls,0.0
vallès,0.0
vallée,-0.01
vallées,0.0
vallés,0.0
valléé,0.0
valmeini,0.0
valmet,-0.04
valmir,0.0
valn,0.0
valneva,0.0
valoc,0.0
valopacitabine,0.0
valor,0.02
valora,0.24
valoraholde,0.0
valore,0.0
valoren,0.0
valorennummer,0.0
valores,0.0
valorfide,0.0
valorisation,0.0
valorisations,0.0
valorise,0.0
valorit,0.0
valorization,0.0
valorize,0.0
valparaiso,0.0
valparaíso,0.0
valplastic,0.0
valpolicella,0.0
valrhône,0.0
vals,0.0
valsana,0.0
valsangiacomo,0.0
valsartan,0.0
valsecchi,0.0
valspar,0.0
valtellinese,0.0
valterio,-0.03
valtne,0.0
valtorcitabine,0.0
valtronic,0.0
valturna,0.0
valu,0.0
valua,0.0
valuable,-0.0
valuably,0.0
valuate,-0.0
valuated,0.0
valuation,0.04
valuationdate,0.0
valuationfinancialinstrument,0.0
valuationfinancialinstrumentsbeforetax,0.0
valuationlab,0.0
valuationmethod,0.0
valuationtotalquote,0.0
valuator,-0.0
valuavalue,0.0
value,0.09
valuea,0.0
valueadde,0.01
valueadjustment,0.0
valueadjustmentnet,0.0
valueadjustmentsdeferre,0.0
valueadjustmentsunder,0.0
valueassetscurrent,-0.01
valuebase,0.0
valuecomponent,0.0
valuecontractfair,0.0
valueddd,0.0
valuedddddd,0.0
valuedecember,0.0
valuederivative,0.0
valuedriver,0.0
valuefair,0.0
valuegross,0.0
valuein,0.0
valuenegative,0.0
valuenotionalfair,0.0
valueof,0.0
valueoption,0.0
valuer,0.01
valueraw,0.0
valueresultof,0.0
valuers,0.0
valuesa,0.0
valuesasset,0.0
valuesat,0.0
valuesb,0.0
valuesgs,0.0
valuesliabilitie,0.0
valuessss,0.0
valuessssss,0.0
valuessssssssssssssssssssssssssss,0.0
valuethe,0.0
valuetype,0.0
valuing,0.0
valunet,0.0
valutation,0.0
valve,-0.01
valver,0.0
valverde,0.0
valvestm,0.0
valvetm,0.0
valyou,0.0
valzeina,0.0
valère,0.0
valérie,0.0
vam,0.0
vamara,0.0
vamax,0.0
vame,0.0
vamed,0.0
vamorolone,0.03
vamp,-0.01
vampire,0.0
van,0.02
vana,0.0
vanadium,-0.01
vanavil,0.0
vance,0.01
vancement,-0.01
vanco,0.0
vancol,0.0
vancomycin,0.0
vancouver,0.0
vancy,0.0
vanda,0.0
vandalia,0.0
vandalism,0.0
vandana,0.0
vandekerckhove,0.0
vandelli,0.0
vanderbilt,0.0
vandergriff,0.0
vanderhaegen,0.0
vanderhasselt,0.0
vanderlande,0.0
vanderpool,0.0
vanderven,0.0
vandevoorde,0.0
vane,0.0
vanega,0.0
vanessa,0.03
vang,0.0
vanguard,-0.01
vanhauwere,0.0
vani,0.0
vania,0.0
vaniglia,0.0
vanija,0.0
vanilla,-0.03
vanillin,-0.16
vanish,0.01
vanishe,0.0
vanity,0.0
vanjoki,0.0
vanková,0.0
vanlancker,0.0
vanlommel,0.0
vanni,0.0
vannotti,0.01
vanola,0.0
vanpooling,0.0
vanquis,0.0
vanquish,0.0
vant,-0.02
vanta,0.0
vantaa,-0.11
vantage,-0.04
vantaged,0.0
vantageous,0.0
vantaggio,0.0
vante,0.0
vanten,0.0
vantico,0.01
vantive,0.0
vantoc,0.0
vantocil,0.0
vantropol,0.0
vanuatu,0.0
vanucci,0.0
vanvitelli,0.0
vanzaghello,0.0
vap,0.0
vaplon,0.0
vapofix,0.0
vapor,0.0
vaporisation,0.0
vaporise,0.0
vaporization,0.0
vaporize,0.0
vaporizer,0.0
vapour,0.0
vaquer,0.0
vaquette,0.0
var,0.0
varanasi,0.0
varas,0.0
varaždin,0.0
varberg,0.0
vard,0.01
vardhmann,0.0
varejo,0.0
varela,0.0
varese,0.0
varesine,0.0
varga,0.0
vargas,0.0
vari,-0.01
variabel,0.0
variabilisation,0.0
variability,0.01
variabilization,-0.01
variable,0.11
variableinterest,0.0
variablem,0.0
variablen,-0.0
variablerate,0.0
variablize,0.0
variably,0.0
varian,0.0
variance,0.03
variancescan,0.0
variant,0.02
variante,0.0
varianten,0.0
variate,0.0
variation,-0.01
variations,0.0
varichem,0.0
varicor,0.0
varidor,0.0
varie,-0.01
varied,-0.0
variegate,0.0
varies,0.0
variesbetween,0.0
variet,0.0
varietal,0.0
variety,0.01
varietyof,0.0
varifocal,0.0
variform,0.0
variie,0.0
variieren,0.0
vario,0.0
variobahn,0.0
variobase,0.0
varioline,0.0
variosystem,0.0
variosystems,0.0
variousbusiness,0.0
variousinternational,0.0
variouslanguage,0.0
variously,0.0
variousmanagement,0.0
varié,0.0
varjačić,0.0
varlilumab,0.0
varma,-0.01
varna,0.0
varney,0.0
varnholt,0.0
varnish,-0.03
varnishing,-0.01
varrazza,0.0
varsellona,0.0
varshavskaya,0.0
varsity,0.0
varsovie,0.0
varta,-0.0
vartis,-0.01
varuma,0.0
varun,0.0
varus,0.0
varvara,0.0
varvatos,0.0
vary,-0.01
varying,0.0
vas,0.0
vasak,0.0
vasant,0.0
vasantha,0.0
vasanthaku,0.0
vasantraj,0.0
vasco,0.0
vasconcello,0.0
vasconcelo,0.0
vascu,0.0
vascular,0.02
vascularization,0.0
vascularize,0.0
vasculature,0.0
vasculitis,0.0
vasculogenesis,0.0
vasculopathie,0.0
vasculopathy,0.0
vase,0.0
vasella,0.0
vashi,0.0
vasicek,0.0
vasilevna,0.0
vasilia,0.0
vasilio,0.0
vasiljevic,0.0
vasino,0.0
vasive,0.0
vaslin,0.02
vaso,0.0
vasoactive,0.0
vasoconstricter,0.0
vasoconstriction,0.0
vasoconstrictive,0.0
vasoconstrictor,0.0
vasodilate,0.0
vasodilation,0.0
vasodilator,0.0
vasodilatory,0.0
vasopressin,0.0
vasoreactivity,0.0
vasospasm,0.01
vasque,0.0
vasquez,0.0
vass,0.0
vassal,-0.0
vassard,0.0
vast,0.01
vastatin,0.0
vaste,0.0
vastgoed,0.0
vastly,-0.01
vastness,0.0
vasto,0.0
vaswar,0.0
vat,0.3
vata,0.0
vatalanib,0.0
vatand,-0.0
vate,0.0
vated,0.0
vately,0.0
vaterlaus,0.0
vatican,0.0
vatika,0.0
vating,-0.0
vation,0.01
vational,0.0
vative,-0.01
vatively,0.0
vatm,0.0
vatmotion,0.01
vator,0.0
vatory,0.0
vatseal,0.0
vattanac,0.0
vattaparambil,0.0
vattenfall,0.0
vaucher,0.0
vaud,-0.02
vaudois,-0.0
vaudoise,-0.01
vaue,0.0
vaughan,0.0
vaule,-0.0
vaulruz,0.0
vault,0.0
vaultic,0.0
vaulting,0.0
vaultitrust,0.0
vaulx,0.0
vaumarcus,0.0
vaunted,0.0
vaut,-0.0
vaux,0.0
vav,-0.02
vavilova,0.0
vaw,0.0
vaxemhib,0.0
vaximm,0.0
vaxinnate,0.0
vaxom,0.09
vaxtrak,0.0
vaxxilon,0.03
vaz,0.0
vazione,0.0
vazquez,0.0
vbc,-0.01
vbd,0.01
vbf,0.0
vbl,0.0
vbm,0.0
vbp,0.0
vbs,-0.01
vbw,0.0
vbz,0.0
vc,0.01
vca,-0.02
vcap,0.0
vcbd,0.0
vccc,0.0
vcctl,0.0
vch,0.0
vchbloomberg,0.0
vci,0.0
vcim,0.0
vcjd,0.0
vcs,-0.01
vcsel,0.0
vct,0.0
vctl,0.0
vctp,0.0
vd,-0.03
vda,0.0
vdc,0.0
vde,0.0
vdeh,0.0
vdi,0.0
vdj,0.0
vdls,0.0
vdm,-0.0
vdma,0.0
vdo,-0.0
vdocast,0.0
vdp,0.0
vds,0.0
vdsl,0.0
vdw,0.0
vdz,0.0
ve,-0.02
veal,-0.0
veale,0.01
veasey,0.0
veau,-0.0
veaux,0.0
veb,0.0
veba,0.0
vebego,0.0
veber,0.0
vec,0.0
vecap,0.0
vecchi,0.0
vecchio,0.0
vectis,0.0
vector,0.01
vectore,0.0
vectoring,0.0
vectura,0.0
ved,0.0
veda,0.0
vedanta,0.0
vedel,-0.02
vedi,0.0
vedici,0.0
vedior,0.0
vedla,0.0
vedotin,0.0
vee,0.0
veeco,0.0
veelong,0.0
veendam,0.0
veenendaal,-0.0
veenman,0.0
veer,0.0
veeranam,0.0
veerle,0.0
vef,0.0
veg,0.0
vega,0.0
vegan,-0.0
vegas,-0.01
vege,0.0
vegecoll,0.0
vegetable,0.01
vegetal,0.0
vegetalbe,0.0
vegetalbinder,0.0
vegetarian,-0.02
vegetarische,0.0
vegetarismus,0.0
vegetate,0.0
vegetation,0.0
vegetative,0.0
vegf,0.0
vegfr,0.0
veggiano,0.0
veggie,0.0
veghel,0.0
vegi,0.0
vegifit,0.0
veguv,0.0
vegv,0.0
vegvesen,0.0
vegüv,-0.01
vehemence,0.0
vehemently,0.0
vehi,0.0
vehicle,0.01
vehiclestotaltotal,0.0
vehiclewith,0.0
vehicls,0.0
vehicular,0.0
vehicule,0.0
vehling,0.0
vehículos,0.0
vei,0.0
veidekke,0.0
veil,0.0
veillance,0.0
veillant,0.0
veille,0.0
veiller,0.0
veillon,0.0
vein,0.0
veit,0.0
veitch,0.0
veitsch,0.0
vejle,0.0
vekselberg,0.0
vel,-0.0
vela,0.0
velable,0.0
velarde,0.0
velasco,0.0
velbert,0.0
velcade,0.0
velcro,0.0
veldhoven,0.0
veldhuizen,-0.0
veldman,0.0
vele,0.0
velen,0.0
velenje,0.0
veletri,0.01
velha,0.0
veli,0.0
veliba,0.0
velija,0.0
velimatti,0.0
velimese,0.0
velimir,0.0
velin,0.0
velje,0.0
vella,0.0
velle,0.0
velloni,0.0
velo,0.0
veloci,0.0
velocigene,0.0
velocity,0.01
velodrill,0.0
velodrome,0.0
velop,-0.0
velopability,0.0
velope,-0.01
veloped,0.0
veloper,-0.0
veloping,-0.01
velopment,-0.03
velopmental,-0.0
veloppe,0.0
veloso,0.0
velospot,0.0
velphoro,0.1
velsan,0.0
veltassa,0.0
veltheim,0.0
veltigroup,0.0
veluwen,0.0
velux,0.0
veluzat,0.0
velvet,0.0
velvety,0.0
vely,-0.0
velzen,0.0
vember,0.0
vement,-0.0
vementione,0.0
vemlidy,0.0
vemurafenib,0.0
ven,0.0
vena,0.0
venado,0.0
venant,0.0
venate,0.0
venation,0.0
venbio,0.01
vencap,0.0
venchiaredo,0.0
venclexta,0.0
venclyxto,0.0
vency,0.0
vend,0.0
vendange,0.0
vendee,0.0
vender,0.0
vendez,0.0
vendian,0.0
vending,0.0
vendome,0.0
vendor,0.0
vendorpass,0.0
vendorspecific,0.0
vendre,0.0
vendredi,0.0
vendu,0.0
vendue,0.0
vendues,0.0
vendus,0.0
vendée,0.0
vendôme,0.0
vene,-0.01
veneer,0.01
veneerable,0.0
veneering,0.01
venerable,0.0
venereology,0.0
veness,0.0
veneta,0.0
venetia,0.0
venetian,0.0
veneto,0.0
venetoclax,0.0
venetos,0.0
venetz,0.0
venezia,0.0
venezuala,0.0
venezuel,0.0
venezuela,0.01
venezuelan,0.0
vengeance,0.0
venia,0.0
venice,0.0
venience,-0.01
venient,0.0
veniently,0.0
vening,-0.0
venir,-0.0
venise,0.01
venison,0.0
venjakob,0.0
venkatesan,0.0
venlo,0.01
venmo,0.0
venne,0.0
vennesla,0.0
vennor,0.0
veno,-0.01
venofer,-0.09
venom,0.0
venon,0.0
venous,0.01
venray,0.0
venrock,0.0
vension,0.0
vent,-0.0
venta,0.0
ventable,0.0
ventaglio,0.0
ventana,0.0
ventanas,0.0
ventas,0.0
ventative,0.0
ventavi,0.0
ventavis,0.0
vente,0.01
venter,0.0
ventes,0.01
venti,0.0
ventil,0.0
ventila,-0.0
ventilate,0.0
ventilated,0.0
ventilation,-0.18
ventilator,-0.01
ventilatory,0.0
ventilen,0.0
ventilteller,0.0
venting,-0.0
vention,0.0
ventional,0.0
ventionally,0.0
ventisei,0.0
ventive,-0.0
ventocom,0.0
ventorie,-0.0
ventory,0.01
ventoux,0.0
ventral,0.0
ventre,0.0
ventria,0.0
ventricular,0.0
ventspil,0.0
ventura,0.0
venture,0.03
ventureast,-0.07
ventureincubator,0.0
venturekick,0.0
venturelli,0.0
venturer,0.0
ventures,-0.01
venturesalso,0.0
ventureslab,0.0
venturess,0.0
venturetec,0.0
venturi,0.0
venturing,-0.0
ventyx,0.0
venu,0.0
venue,0.0
venure,0.0
venus,0.0
venzuela,0.0
veo,0.0
veolar,0.0
veolia,0.0
ver,-0.01
vera,0.0
verability,0.0
verable,0.01
verabschieden,0.0
verabschiedet,0.0
verabschiedeten,0.0
veracity,0.0
veracruz,0.0
verage,0.0
veraison,0.0
veral,-0.0
verall,0.0
verally,0.0
verance,0.0
veranda,0.0
verankert,0.0
verankerungen,0.0
veranlagungen,0.0
veranlassen,0.0
veranlasste,0.0
veranlassung,0.0
veranschaulicht,0.0
veranstalterkonzession,0.0
veranstaltung,0.0
verantwoordelijk,0.0
verantwortlich,0.01
verantwortlichen,0.0
verantwortlichkeiten,0.01
verantwortlichkeitsklagen,0.0
verantwortung,0.0
verantwortungsbewusst,0.0
verarztet,0.0
verastem,0.0
veratrol,-0.0
veratti,0.0
verb,0.0
verbal,-0.02
verbally,-0.0
verband,0.0
verbands,0.0
verbandsturnf,0.0
verbania,0.0
verbaudet,0.0
verbaut,0.0
verbena,0.0
verbessern,-0.0
verbessert,-0.01
verbesserte,-0.0
verbesserten,-0.0
verbesserung,-0.02
verbesserungen,0.0
verbi,0.0
verbial,0.0
verbier,0.0
verbiercarrierkuoni,0.0
verbieten,0.0
verbind,0.0
verbinden,0.0
verbindet,0.0
verbindlich,0.0
verbindliche,0.0
verbindlichkeit,0.0
verbindlichkeiten,-0.0
verbindung,0.0
verbindungen,0.0
verbio,0.0
verbleiben,0.0
verbleibende,0.0
verbleibenden,0.0
verbot,0.0
verbrauch,0.0
verbraucheranliegen,0.0
verbraucherkäufe,0.0
verbrauchern,0.0
verbraucherpreisindex,0.0
verbrauchertrends,0.0
verbrauchsarman,0.0
verbrauchsgütern,0.0
verbrauchsmaterialien,0.0
verbrauchsoptimierten,0.0
verbrauchsstarken,0.0
verbreiten,0.0
verbreitern,0.0
verbreiterung,0.0
verbreitung,0.0
verbrennung,0.0
verbrieft,0.0
verbriefte,0.0
verbucht,0.0
verbuchten,0.0
verbund,0.0
verbunden,0.0
verbundene,0.0
verbundenen,0.0
verbundenheit,0.0
verbundnetz,0.0
vercande,0.0
vercelli,-0.01
verco,0.0
verdachtskataster,0.0
verdadero,0.0
verdanke,0.0
verdanken,0.0
verdant,0.0
verde,0.0
verden,-0.01
verderio,0.0
verdeutlichen,0.0
verdeutlichte,0.0
verdi,0.0
verdia,0.0
verdict,0.0
verdienen,0.0
verdoppeln,0.0
verdoppelt,0.0
verdoppelte,0.0
verdrillte,0.0
verdrängte,0.0
verdun,0.0
vere,0.0
verehrte,0.0
verein,0.0
vereinbare,0.0
vereinbaren,0.0
vereinbarte,0.0
vereinbarten,0.0
vereinbarung,-0.0
vereinbarungen,0.0
vereinfa,0.0
vereinfacht,0.0
vereinfachte,0.0
vereinfachten,0.0
vereinfachung,0.0
vereinheitlichung,0.0
vereinigt,0.0
vereinigte,0.0
vereinigten,0.0
vereinigung,0.0
vereint,0.0
vereinten,0.0
verely,0.0
veren,0.0
verena,0.0
verenahof,0.0
verenium,0.0
veresie,0.0
veress,0.0
verey,0.0
verfahren,0.0
verfahrenstechnik,0.0
verfallen,0.0
verfallene,0.0
verfallrisiko,0.0
verfasst,0.0
verfassung,0.0
verfehlte,0.0
verflacht,0.0
verfolgen,0.0
verfolgt,-0.0
verfolgung,0.0
verfora,0.09
verfügbar,0.0
verfügbare,0.0
verfügbaren,0.0
verfügbarkeit,0.0
verfügen,0.0
verfügt,0.0
verfügte,0.0
verfügung,0.0
verg,0.0
vergabe,0.0
vergangene,0.0
vergangenen,0.0
vergangener,0.0
vergangenheit,0.0
vergara,0.0
vergauwen,-0.0
verge,0.0
vergence,0.0
vergent,0.0
verger,0.01
vergessen,0.0
vergessenheit,0.0
vergigny,0.0
verging,0.0
vergingen,0.0
verglasungen,0.0
vergleich,-0.02
vergleichbaren,0.0
vergleichbarer,0.0
vergleichsgruppen,0.0
vergleichsweise,0.0
vergleichswerte,0.0
verglichen,0.0
vergne,-0.01
vergrössert,0.0
vergrösserten,0.0
vergé,0.0
vergü,0.0
vergütet,0.0
vergütung,0.0
vergütungen,0.01
vergütungsausschuss,0.0
vergütungsausschusse,0.0
vergütungsausschusses,0.0
vergütungsbericht,0.02
vergütungselementen,0.0
vergütungsgrundsätze,0.0
vergütungspolitik,0.0
vergütungsprogramm,0.0
vergüv,0.0
verhagen,0.0
verhalte,0.0
verhalten,0.0
verhaltensanforderungen,0.01
verhaltenspflichten,0.0
verhaltensrichtlinien,0.0
verhandlung,0.0
verhandlungsgegenstand,0.0
verhandlungsgegenstande,0.0
verhandlungsgegenstände,0.0
verhandlungsgegenständen,0.0
verhandlungspunkt,0.0
verharren,0.0
verheulten,0.0
verhielt,0.0
verhilft,0.0
verhindert,0.0
verholfen,0.0
verhältnis,0.0
verhältnissen,0.0
veri,0.03
vericore,0.0
verie,0.0
verifeye,0.0
verifiability,0.0
verifiable,0.0
verification,0.02
verifie,-0.01
verified,0.0
verifiedby,0.0
verifier,0.0
verifiziert,0.0
verifone,0.0
verify,0.04
verifying,0.02
verigy,0.0
verijn,0.0
verilab,0.0
verily,0.0
vering,0.0
verion,0.0
verionix,0.0
veripharm,-0.03
verisign,-0.0
verisim,0.0
verisperse,0.01
verit,0.0
verita,0.0
veritable,0.01
veritec,0.0
veritrax,0.0
verity,0.0
veriva,0.0
verivita,0.0
verizon,0.0
veriﬁ,0.01
veriﬁable,0.0
veriﬁcation,0.0
veriﬁe,0.01
veriﬁes,0.0
verkabelt,0.0
verkaik,0.0
verkauf,-0.01
verkaufen,0.0
verkaufs,0.0
verkaufsabwicklung,0.0
verkaufsaktivitäten,-0.0
verkaufsanstrengungen,0.0
verkaufsebene,0.0
verkaufsentwicklung,0.0
verkaufserfolg,0.0
verkaufserfolge,0.0
verkaufserlös,0.0
verkaufserlöse,0.0
verkaufsertrag,0.0
verkaufsfortschritt,0.0
verkaufsfront,-0.0
verkaufsförderung,0.0
verkaufsgesellschaft,0.0
verkaufsgruppen,0.0
verkaufskanal,0.0
verkaufskosten,0.0
verkaufsorganisation,0.0
verkaufsorganisationen,0.0
verkaufspreis,0.0
verkaufspreise,0.0
verkaufsregionen,-0.01
verkaufsrepräsentant,0.0
verkaufsspezialisten,0.0
verkaufsstand,0.0
verkaufsstart,0.0
verkaufsteam,0.0
verkaufsunterlagen,0.0
verkaufsvoluman,0.0
verkaufsvolumen,0.0
verkaufszahlen,0.0
verkaufsﬂäche,0.0
verkaufsﬂächen,0.0
verkauft,0.0
verkaufte,0.0
verkauften,-0.0
verkehr,0.0
verkehrs,-0.01
verkehrsbetriebe,0.0
verkehrsmittel,0.0
verkehrssysteme,0.0
verkehrstechnik,0.0
verkehrswert,0.0
verkehrswertanpassung,0.0
verkehrswertanpassungen,0.0
verkehrswerte,0.0
verkehrswerten,0.0
verkehrswertgutachten,0.0
verkehrswertschätzungen,0.0
verkehrswertänderungen,0.0
verkleinert,0.0
verkleinerung,0.0
verknüpfen,0.0
verknüpft,0.0
verkäufe,-0.0
verkäufen,0.0
verkörpert,0.0
verkürzt,0.0
verkürzte,0.0
verlag,0.03
verlagerung,0.0
verlagsanstalt,0.0
verlagsgesellschaft,0.0
verlagsgruppe,0.0
verlagskontor,0.0
verlagsvertretungen,0.0
verlangen,0.0
verlangsamt,0.0
verlangsamte,0.0
verlangt,0.0
verlangte,0.0
verlassen,0.0
verlauf,0.0
verlaufe,0.0
verlaufene,-0.0
verlean,0.0
verlegh,0.0
verleihen,0.0
verleiht,0.0
verlief,0.0
verliefen,0.0
verliehen,0.0
verlieren,0.0
verliess,0.0
verlocigene,0.0
verlorenen,-0.0
verlust,-0.0
verlustbringenden,0.0
verluste,0.01
verlustprojekte,0.0
verlustreichen,0.0
verlustvorträge,0.0
verlustvorträgen,0.0
verlängern,0.0
verlängert,0.0
verlängerung,-0.0
verlängerungsoptionen,0.0
verlässlich,0.0
verlässliche,0.0
verlässlichkeit,0.0
verlässt,0.0
verläuft,0.0
vermaase,-0.0
vermaat,0.0
vermant,0.0
vermarkten,0.0
vermarktung,0.0
vermarktungsaktivitäten,-0.0
vermarktungsstrategien,0.0
verme,0.0
vermeer,0.0
vermehrenden,0.0
vermehrt,0.0
vermehrten,0.0
vermehrter,0.0
vermeiden,0.0
vermeidung,0.0
vermelho,0.0
vermerkt,0.0
vermgensverwaltungsgesellschaft,0.0
vermieden,0.0
vermieter,0.0
vermietete,0.0
vermieteten,0.0
vermietung,0.01
vermietungsgesellschaft,-0.01
vermietungsgrade,0.0
vermietungsmarkt,0.0
vermietungsstand,0.0
vermindern,0.0
vermindert,0.0
verminderte,0.0
vermittelt,0.0
vermittlungsstelle,0.0
vermo,0.0
vermochte,0.0
vermoegensverwaltung,0.0
vermogensbeheer,0.0
vermont,0.03
vermote,0.0
vermögen,-0.0
vermögensabtretung,-0.02
vermögensberatung,0.0
vermögensertrag,0.0
vermögensgegenstand,0.0
vermögensgegenstände,0.0
vermögensgegenständen,0.0
vermögensverwalter,0.0
vermögensverwaltung,-0.01
vermögensverwaltungsgesellschaft,0.0
vermögenswert,0.0
vermögenswerte,0.0
vermögenswerten,0.0
vern,0.0
vernadskogo,0.0
vernali,0.0
vernalis,0.0
vernance,0.0
vernay,0.0
vernayaz,0.0
verne,-0.0
vernet,0.0
verneuil,0.0
verni,0.0
vernichtet,0.0
vernichtung,0.0
vernici,0.0
vernier,0.01
vernieri,0.0
verning,-0.01
vernissage,0.0
vernment,0.0
vernolab,0.0
vernolienne,0.0
vernon,0.0
vernünftigen,0.0
vernünftigerweise,0.01
vero,0.0
verocap,0.0
veron,0.0
verona,0.0
veronakosflorencealicantegenoaheraklionkrystallopigila,0.0
veronakosflorencealicantemaputogenovaheraklionkrystallopigila,0.0
veronese,0.0
veronesi,0.0
veronica,0.0
veronika,0.0
verordening,0.0
verordnung,0.01
verordnungen,0.0
verpackung,-0.0
verpackungen,-0.02
verpackungsgesellschaft,0.0
verpackungsmaschine,0.0
verpackungstechnik,0.01
verpflichtet,0.0
verpflichtung,0.0
verpflichtungen,0.0
verpfändet,0.0
verpfändete,0.0
verpfändeten,0.0
verra,0.0
verrazano,0.0
verre,0.0
verrechenbaren,0.0
verrechenbarkeit,0.0
verrechnet,0.0
verrechnung,0.0
verrechnungssteuer,0.0
verrechnungssteuerrechtlichen,0.0
verrerie,-0.01
verringern,0.0
verringert,0.0
verringerte,-0.0
verringerten,-0.0
verrière,0.0
vers,0.0
versa,-0.02
versace,0.0
versafitcup,0.0
versaille,-0.0
versait,0.0
versal,0.0
versaline,0.0
versalineand,0.0
versalinesystem,0.0
versally,0.0
versammlung,0.0
versammlungsort,0.0
versammlungstag,0.0
versand,0.0
versandkosten,0.0
versarie,-0.01
versartis,0.0
versary,0.0
versatile,-0.01
versatility,-0.0
versation,0.0
versato,0.0
verschafft,0.0
verschenken,0.0
verscheure,0.0
verschicken,0.0
verschickt,0.0
verschieden,0.0
verschiedene,0.0
verschiedenen,0.0
verschiedener,0.0
verschiedenste,0.0
verschiedensten,0.0
verschlankten,0.0
verschlechtert,-0.0
verschlechterte,0.0
verschlechterung,0.0
verschleissschutz,0.01
verschleißschutz,0.0
verschluss,0.0
verschob,0.0
verschweigen,0.0
verschwendung,0.0
verschärfter,0.0
verse,-0.01
versed,0.0
verseee,0.0
versehenen,0.0
versehentlich,0.0
versely,-0.01
versement,0.0
versenden,0.0
versent,0.0
verser,0.0
versetzt,0.0
versi,-0.0
versial,0.0
versichert,0.0
versichertenkreis,0.0
versicherung,0.0
versicherungen,-0.03
versicherungs,0.0
versicherungsbank,0.0
versicherungsgesellschaft,0.0
versicherungsmakler,0.0
versicherungsmathematische,0.0
versicor,0.0
versiegelten,0.0
versiegelung,0.0
versierte,0.0
versification,-0.01
versify,0.0
versight,0.0
version,-0.05
versionen,0.0
versioning,0.0
versitie,-0.0
versity,0.01
versität,0.0
versité,0.0
verslo,0.0
versmold,-0.01
verso,0.0
versoix,0.0
versorgen,0.0
versorgt,0.0
versorgung,-0.01
versorgungs,0.0
versorgungsordnung,0.0
versorgungssysteme,0.0
versorgungstechnik,0.0
versova,-0.01
versprechen,0.0
versprechend,-0.0
versprechende,0.0
verspricht,0.0
verspätet,0.0
verspätete,0.0
verstehen,0.0
verster,0.0
versterben,0.0
verstreichen,0.0
verständnis,0.0
verstärken,-0.0
verstärkt,-0.0
verstärkte,0.0
verstärkten,0.0
verstössen,0.0
versuche,0.0
versuchen,0.0
versuchs,0.0
versuchsstollen,0.0
versus,0.01
versuscurrency,0.0
versusthe,0.0
versáta,0.0
versé,0.0
versée,0.0
versées,0.0
versés,0.0
vert,0.01
verte,-0.0
vertebra,0.0
vertebrae,0.0
vertebral,0.0
vertebrate,0.0
vertebroplastie,0.0
vertebroplasty,0.0
vertec,0.0
vertecem,0.0
verteilbetrieb,0.0
verteilen,0.0
verteilt,0.0
verteilung,0.0
verteilzentrum,0.0
verteo,0.0
verteporfin,0.0
verter,0.0
vertex,0.0
verti,0.0
vertible,0.01
vertical,-0.0
verticale,0.0
verticalise,0.0
verticalised,0.0
verticalization,0.0
verticalize,0.0
vertically,0.01
verticalnet,-0.03
verticut,-0.01
vertieft,0.0
vertige,0.0
vertikal,0.0
vertikale,0.0
vertimec,0.0
verting,0.0
vertise,0.0
vertising,-0.01
vertraglich,0.0
vertragliche,0.0
vertraglichen,0.0
vertragsablauf,0.0
vertragsabschluss,0.0
vertragsabschlüssen,0.0
vertragsfahrer,0.0
vertragsverlängerung,0.0
vertrauen,-0.0
vertrauensbeweis,0.0
vertraulichkeit,0.0
vertrauten,0.0
vertrebrae,0.0
vertretbar,0.0
vertretbarkeit,0.0
vertreten,0.0
vertretene,0.0
vertretenen,0.0
vertreter,0.0
vertretern,0.0
vertreters,0.0
vertretung,0.0
vertretungen,0.0
vertrieb,-0.0
vertriebs,-0.02
vertriebsaktivitäten,0.0
vertriebsg,0.0
vertriebsgesellchaft,0.0
vertriebsgesellschaft,-0.01
vertriebsmitarbeiter,0.0
vertriebsorganisation,0.0
vertriebspartner,0.0
vertriebsregionen,0.0
vertriebsservice,0.0
vertriebsunterstützung,0.0
vertritt,0.0
verträge,0.0
verträgen,0.0
verträglichkeit,0.0
verts,0.0
vertu,0.0
verture,0.0
verum,0.0
verunreinigung,0.0
verunreinigungen,0.0
verunsichert,0.0
verursacht,0.0
verursachten,0.0
verushka,0.0
verve,0.0
ververis,0.03
vervier,-0.04
verview,0.0
vervollständigen,0.0
vervéa,0.0
verw,0.0
verwahrungsstelle,0.0
verwalter,0.0
verwaltet,0.0
verwalteten,0.0
verwaltung,-0.01
verwaltungsaufwand,0.0
verwaltungsge,0.0
verwaltungsgebäude,0.0
verwaltungsgesellschaft,0.0
verwaltungskosten,0.0
verwaltungsmandate,0.0
verwaltungsr,0.01
verwaltungsrat,0.02
verwaltungsrate,0.01
verwaltungsrates,0.01
verwaltungsratsangelebenheiten,0.0
verwaltungsratsangelegenheiten,0.0
